,X,signal_1,signal_1_noise,signal_2,signal_2_noise,signal_3,signal_3_noise,signal_4,signal_4_noise
74,-0.42592592592592593,0.0886936647802054,0.10636735967658782,0.3354039973684455,0.4028414082972142,0.7234627771172935,0.8263518223330701,1.4421918967286351,1.2868032327110912
75,-0.42492492492492495,0.09433075337934373,0.10920772706797172,0.2456128984162195,0.4129782529691817,0.9442903351329794,0.8449634003358022,1.3921489223792658,1.3108109370257723
76,-0.4239239239239239,-0.08548077986706644,0.11208333185232706,0.43154423782763396,0.42320798085107053,0.8163864946811835,0.8636301724339005,1.1026404382904018,1.3346219332922018
77,-0.42292292292292294,0.12193527681598766,0.11499406027831269,0.44412680294504225,0.43352897331466633,0.9158406691951982,0.8823454931281614,1.3321468041547804,1.3582211518521277
78,-0.4219219219219219,0.10375695972335455,0.11793979720518863,0.28234706035533436,0.4439395972911526,0.8697455273712924,0.9011026996357513,1.2927678513271645,1.381593657078549
79,-0.4209209209209209,0.3000197963452595,0.12092042610737115,0.6158399549465078,0.45443820552950825,1.0009685125511212,0.9198951142621934,1.3883878750054908,1.4047246568282739
80,-0.41991991991991995,-0.015528276590862228,0.12393582907904183,0.32305621715079214,0.46502313685714836,0.907830453254614,0.9387160467786838,1.5295353796615012,1.4275995118036688
81,-0.4189189189189189,0.05533661575921488,0.1269858868388118,0.5735982522409957,0.4756927164427682,1.1226811727380321,0.9575587968038521,1.4447419962412442,1.4502037448176732
82,-0.41791791791791794,0.09131950097968497,0.1300704787344403,0.3727180016188249,0.4864452560613483,0.8992274490594152,0.9764166561891429,1.3021652977519542,1.4725230499562116
83,-0.4169169169169169,0.04582984251386717,0.13318948274760734,0.5469350320297242,0.49727905436127895,0.9102759993423055,0.9952829114069691,1.5997334578057016,1.4945433016322196
84,-0.4159159159159159,0.0007714310890010734,0.13634277549873955,0.4761292141154291,0.5081923971335589,1.1239265194543275,1.0141508459407627,1.511218018894555,1.51625056352553
85,-0.41491491491491495,0.15255878675473508,0.1395302322518922,0.5030211469105084,0.5191835575830349,1.0998704800004606,1.0330137426761135,1.3894824131961099,1.5376310974029865
86,-0.4139139139139139,-0.11006006559386863,0.14275172691968332,0.5101255384208212,0.5302507966016295,1.0877218726472677,1.051864886292101,1.6318470510316136,1.5586713718131928
87,-0.41291291291291293,0.07595329955859186,0.14600713206827934,0.509891233981229,0.5413923630435096,1.013272387198333,1.0706975656519944,1.5732785481132079,1.579358070650368
88,-0.4119119119119119,0.26307977226684803,0.14929631892243855,0.3320161730145863,0.5526064940021735,0.9626607811996589,1.0895050761924674,1.5605467225582983,1.5996781015819452
89,-0.4109109109109109,0.14552808790496846,0.1526191573706039,0.49830974894036717,0.5638914150893892,1.2137395232308625,1.1082807223104625,1.5224783782589661,1.6196186043345293
90,-0.40990990990990994,0.21814259201315775,0.15597551597004972,0.7266695354294421,0.5752453407159523,1.159037900855883,1.1270178197468785,1.7688274104363084,1.6391669588329854
91,-0.4089089089089089,0.15788971747733999,0.1593652619520819,0.567534724242865,0.5866664743742162,1.1672625838395105,1.1457096979662118,1.7223949721671847,1.6583107931875192
92,-0.4079079079079079,0.0894667106767518,0.1627882612272895,0.6283640909548127,0.5981530089223498,1.2150260000469157,1.1643497025313079,1.587125962010282,1.6770379915236782
93,-0.4069069069069069,0.26987605189447206,0.16624437839084866,0.7126622818888394,0.6097031268702754,1.368106590296863,1.1829311974723875,1.71405316108365,1.6953367016503196
94,-0.4059059059059059,0.10214613727607656,0.16973347672787922,0.7219396210333553,0.6213150006672499,1.1612067929891805,1.2014475676495058,1.9164723112592168,1.7131953425607103
95,-0.40490490490490494,0.3333451463593674,0.17325541821885354,0.478890582486759,0.6329867929910344,1.2071859486554535,1.2198922211075773,1.8763333603380747,1.7306026117619888
96,-0.4039039039039039,0.20822240697187375,0.1768100635450549,0.5097721570932802,0.6447166570386068,1.337873941937144,1.238258591423165,1.7397130710939084,1.747547492428355
97,-0.40290290290290287,0.16873007829667108,0.18039727209408862,0.6517434963189334,0.6565027368183773,1.4207185446466082,1.2565401400421663,1.8474522546202186,1.7640192603734706
98,-0.4019019019019019,0.23511014544129416,0.1840169019654456,0.45581564761057336,0.6683431674438615,1.3196595602568657,1.274730358607584,1.7235374303742643,1.780007490837659
99,-0.4009009009009009,0.1928229531529073,0.1876688099761142,0.6329662071282656,0.6802360754287551,1.1600726560474763,1.2928227712765508,1.8017453993171384,1.7955020650855906
100,-0.39989989989989994,0.14973273641505908,0.19135285166624488,0.4460981846137192,0.6921795789833718,1.432341168929681,1.3108109370257708,1.8766367043133223,1.8104931768102916
101,-0.3988988988988989,0.29343277786294025,0.1950688813048653,0.8420876779408908,0.704171788312398,1.4033950078814048,1.3286884519445687,1.8101267757982125,1.8249713383394308
102,-0.39789789789789787,0.20538376500652775,0.19881675189564263,0.8549101224395548,0.7162108059139034,1.4601160799102049,1.3464489515147247,1.8453584771253064,1.8389273866399276
103,-0.3968968968968969,0.260098856735461,0.20259631518270105,0.6662475434589296,0.7282947268795875,1.3695499446699866,1.3640861128762845,1.7379507146873576,1.8523524891171244
104,-0.3958958958958959,0.14603910922291746,0.20640742165648515,0.7624672985348241,0.7404216391961846,1.2306904534493646,1.381593657078549,1.6714417180366774,1.865238149204808
105,-0.3948948948948949,0.2743508834431543,0.21024992055967429,0.46749212976144267,0.7525896240479985,1.4944630377233097,1.3989653513154172,2.023854225607553,1.8775762117425785
106,-0.3938938938938939,0.19351470937244614,0.21412365989314516,0.7189061599920024,0.7647967561205099,1.3324004056698935,1.416195011144308,1.862428907514308,1.88935886813713
107,-0.39289289289289286,0.42428787891446407,0.21802848642198727,0.6483187182272504,0.7770411039050235,1.4165405764349537,1.4332765026878695,1.9192351063640742,1.9005786613042193
108,-0.3918918918918919,0.30875954026719676,0.2219642456815607,0.8816503745683077,0.7893207300042745,1.580447002356512,1.4502037448176737,1.7989446260476,1.911228490388137
109,-0.3908908908908909,0.2422319970761763,0.22593078198360933,0.7116333460248454,0.8016336914389869,1.3994410429083792,1.4669707113191484,1.652666087023855,1.9213016152557538
110,-0.3898898898898899,0.1432855490759812,0.22992793842241896,0.6758044811724265,0.8139780399553086,1.4058488227658876,1.483571433036945,1.9391564566892006,1.9307916607622626
111,-0.3888888888888889,0.25916480679266996,0.2339555568810221,0.8181585271915857,0.8263518223330701,1.6562329273684295,1.5000000000000009,1.935993493052432,1.939692620785909
112,-0.38788788788788786,0.29868438775314765,0.23801347803745507,0.6937421062998635,0.838753080694848,1.5536201951553659,1.51625056352553,1.7994444262024554,1.9479988620291961
113,-0.3868868868868869,0.198956548255395,0.24210154137105916,0.9892687245538541,0.8511798528157515,1.5629084889535598,1.5323173383011925,1.8252601607367351,1.955705127584117
114,-0.3858858858858859,0.2948187282875811,0.24621958516883058,0.8426450548598104,0.8636301724339005,1.4116133566841373,1.5481946044447097,1.963981800006369,1.9628065402591848
115,-0.38488488488488487,0.13853470451943906,0.25036744653181753,1.0381445691824656,0.8761020695615452,1.6016556201840453,1.5638767095401782,2.2179275818208763,1.9692986056661357
116,-0.3838838838838839,0.39266528679880663,0.25454496138156385,1.0562088379193275,0.8885935707967719,1.622055066409712,1.5793580706503676,2.1481054439898397,1.9751772150643725
117,-0.38288288288288286,0.14949702600178877,0.25875196446660015,1.129177737628631,0.9011026996357513,1.4645904632690119,1.5946331763042878,1.9843969901415384,1.9804386479613272
118,-0.3818818818818819,0.298614886912554,0.2629882893689788,0.9330697402450748,0.9136274767854714,1.596153900346169,1.6096965884593073,2.0261123499124776,1.9850795744671115
119,-0.3808808808808809,0.25848231605163624,0.2672537685108602,1.1010042528591906,0.9261659204769279,1.5085075232845524,1.624542944437139,2.157914854384064,1.9890970574019617
120,-0.37987987987987987,0.41320244563868214,0.2715482331611393,0.9148440213791391,0.9387160467786845,1.673907518643868,1.639166958832986,2.067138871004194,1.9924885541551351
121,-0.3788788788788789,0.2802905935124143,0.27587151344211974,1.1063511214264348,0.9512758699107877,1.850533504505912,1.6535634253971798,1.894677988180128,1.9952519182940995
122,-0.37787787787787785,0.3255843590915051,0.28022343833623675,0.9721589938881924,0.9638434025589817,1.6556222020108315,1.6677272188886494,1.7971413611123166,1.9973854009229768
123,-0.3768768768768769,0.36459338107847866,0.2846038356928182,0.8612613755127626,0.9764166561891435,1.554121059037719,1.681653296899533,2.0368422544095246,1.9988876517893983
124,-0.3758758758758759,0.3216550605745058,0.2890125322348976,1.0386698999208466,0.9889936413619348,1.7395306486219009,1.6953367016503178,1.9636692356707306,1.999757720139061
125,-0.37487487487487486,0.08541006458626094,0.29344935356606777,0.9195678435631405,1.001572368047585,1.6996869016963971,1.708772561754839,2.00974967413547,1.9999950553174464
126,-0.3738738738738739,0.3964308558997056,0.2979141241773776,0.9405795327964073,1.0141508459407622,1.8421882304856612,1.721956093954525,1.9536021714195204,1.9995995071183221
127,-0.37287287287287285,0.33485218933060773,0.30240666745427713,1.1019077085227567,1.026727084775505,1.750283370552998,1.7348826048212769,2.0021442875639974,1.998571325878806
128,-0.3718718718718719,0.23660826385492084,0.306926805683603,1.0516216649845562,1.0392990946401315,1.702224642498064,1.7475474924283536,1.9453803987355789,1.996911162320932
129,-0.3708708708708709,0.33926231938858203,0.3114743600606079,1.0978725732387555,1.051864886292101,1.5889699656137233,1.7599462479886971,1.6230642120089527,1.994620067139815
130,-0.36986986986986986,0.2565347427876896,0.3160491506960344,1.1875247615404534,1.0644224714727684,1.7394616200020354,1.7720744574600866,2.069282231659899,1.991699490338681
131,-0.3688688688688689,0.21817282909447885,0.32065099662323027,1.1948800626494658,1.076969863221979,1.9257318213516714,1.783927803116566,1.7786638187063175,1.98815128031118
132,-0.36786786786786785,0.33742488720895625,0.32527971580530773,1.142784452308132,1.0895050761924674,1.6923066883821256,1.7955020650855906,2.0113228028432264,1.9839776826715616
133,-0.36686686686686687,0.2829869336590899,0.32993512514234263,1.2968572443790864,1.1020261269639842,1.9508750402634794,1.8067931228503245,1.8827675267268733,1.9791813388334583
134,-0.3658658658658659,0.22746943391336477,0.3346170404786206,1.168993550263389,1.1145310343571408,1.9389097643773412,1.8177969567165773,2.0567322986934604,1.9737652843381672
135,-0.36486486486486486,0.24160299954735337,0.33932527660991885,1.11459597547087,1.1270178197468794,1.8602433744548865,1.8285096492438428,2.045739543676866,1.967732946933499
136,-0.3638638638638639,0.3745943954438625,0.34405964729083255,1.1907633277064231,1.139484507375546,1.734217914417362,1.8389273866399276,1.9854032977683136,1.961088144404403
137,-0.36286286286286284,0.1751366925482548,0.3488199652421444,1.1886863328773758,1.1519291246655161,1.7360216846638006,1.849046460118698,2.0059955069988455,1.9538350821567403
138,-0.36186186186186187,0.44312900638991626,0.35360604215823094,1.0347004737556895,1.1643497025313068,1.7142307209704648,1.858863267220426,1.9870492429189306,1.9459783505557426
139,-0.3608608608608609,0.2884754590652525,0.3584176887145118,1.123555179649632,1.1767442756911421,1.9636235696587585,1.8683743130942927,1.917111500160207,1.9375229220208279
140,-0.35985985985985985,0.20356422010668557,0.3632547145749396,1.1012293228006778,1.189110882977917,1.8949723307913995,1.8775762117425785,1.7336828606650536,1.9284741478786263
141,-0.3588588588588588,0.3804637440675385,0.3681169283995283,1.3003124809335156,1.2014475676495064,2.0585391343639734,1.8864656872260992,1.8211040557062756,1.9188377549761952
142,-0.35785785785785784,0.45665860097761735,0.3730041378519216,1.211669506171008,1.2137523776983756,1.9820366862008507,1.8950395748304687,1.840342038296557,1.9086198420565823
143,-0.35685685685685686,0.4956279604247024,0.377916149607004,1.1351170974247746,1.2260233661604492,1.6760633418826965,1.9032948221927524,2.0778999886670957,1.8978268758989993
144,-0.3558558558558559,0.3657934472414737,0.3828527693585448,1.0091458596262837,1.238258591423165,2.000644960961903,1.9112284903881358,2.0271867223734734,1.8864656872260992
145,-0.35485485485485485,0.4965803088229426,0.38781380182688674,1.28412597897039,1.2504561175326991,1.9764540078514898,1.9188377549761966,1.7190986798384318,1.8745434663808935
146,-0.3538538538538538,0.31786858459193446,0.3927990507666686,1.1963861130793918,1.2626140145002822,2.1790811342515353,1.926119907006426,1.9402474166608703,1.862067758776091
147,-0.35285285285285284,0.4327601249733477,0.3978083189745908,1.1717895053909242,1.274730358607584,2.1248481180434275,1.9330723539826375,1.8820474547062584,1.8490464601186973
148,-0.35185185185185186,0.348608417214896,0.40284140829721404,1.077491807139028,1.2868032327110912,2.0668287464090125,1.9396926207859086,1.7919316450047607,1.835487811412936
149,-0.3508508508508509,0.39811654554319215,0.4078981196387988,1.2307829958503738,1.2988307265454595,2.273790004588807,1.9459783505557426,1.96777887746422,1.8214003937446257
150,-0.34984984984984985,0.42690788144896324,0.41297825296918156,1.1696780997704406,1.3108109370257717,2.0145097992321044,1.9519273055291266,1.8407233471083684,1.8067931228503245
151,-0.3488488488488488,0.3529005167410724,0.41808160733168515,1.338252697668242,1.3227419685486497,1.9251465585358227,1.9575373678371917,1.7078677623424978,1.791675243474685
152,-0.34784784784784784,0.28528467514958045,0.42320798085107036,1.1785074709118912,1.3346219332922018,1.6762053023707675,1.9628065402591848,1.7338181884941477,1.776056323519579
153,-0.34684684684684686,0.38526928156108453,0.42835717074152135,1.2020885498935965,1.346448951514724,1.8827257150892607,1.967732946933499,1.696184230554224,1.7599462479886971
154,-0.3458458458458459,0.44706068259507764,0.43352897331466617,1.3213236208224242,1.3582211518521277,1.9077555310397167,1.972314834025489,1.633380698535622,1.74335521273147
155,-0.34484484484484484,0.5216378043006701,0.4387231839876349,1.1132823555353646,1.3699366716140433,1.991000424393576,1.9765505703518496,1.7698028217783206,1.7262937179902473
156,-0.3438438438438438,0.23989576631668286,0.4439395972911528,1.5659583178323333,1.381593657078549,2.1321960860840936,1.9804386479613267,1.8565716214870092,1.7087725617548373
157,-0.34284284284284283,0.4999590316769357,0.4491780068776663,1.37507759787707,1.39319026378548,2.1603257269875704,1.9839776826715623,1.6524387904966782,1.6908028329286098
158,-0.34184184184184185,0.11188021135332182,0.4544382055295081,1.4188027018447364,1.4047246568282734,2.0272018173470134,1.9871664145618657,1.6799367384804471,1.6723959043104732
159,-0.3408408408408409,0.44469218438214214,0.45971998516709284,1.4193317064230224,1.4161950111443073,1.9615193367971355,1.9900037084217637,1.7116280905590238,1.6535634253971798
160,-0.33983983983983984,0.6475421891930337,0.4650231368571487,1.3678834600564616,1.42759951180367,1.842957446617093,1.9924885541551351,1.6499893903675313,1.634317315010527
161,-0.3388388388388388,0.6425265177832314,0.47034745082097973,1.4119094405790114,1.4389363542963312,2.0243787628622387,1.994620067139815,1.6011357215032096,1.614669753754092
162,-0.33783783783783783,0.5612449035065546,0.47569271644276856,1.4632650958407423,1.4502037448176737,1.9050148833096454,1.9963974885425273,1.5918661104517213,1.5946331763042867
163,-0.33683683683683685,0.3740148655835744,0.48105872227790436,1.335836639621074,1.461399900552318,1.978216468177552,1.9978201855890307,1.5571244418066696,1.574220263540623
164,-0.33583583583583587,0.24403073117585036,0.48644525606134814,1.4436403273270597,1.4725230499562116,2.1245442377564636,1.9988876517893983,1.4643832848067726,1.55344393452016
165,-0.33483483483483484,0.46467992319551443,0.49185210471603086,1.511930026042863,1.483571433036945,2.010882424927823,1.9995995071183221,1.6830768327371284,1.532317338301192
